RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023
951,47,Collin County,county,TX,TX,"Dallas-Fort Worth-Arlington, TX",48,85,1208.567382,1216.957578,1227.085281,1234.402627,1243.870077,1249.319698,1252.496737,1250.202576,1244.742145,1244.448192,1245.244953,1255.685648,1262.114638,1268.194983,1272.729531,1275.534795,1281.065012,1281.830704,1286.735136,1282.231733,1279.400789,1271.704876,1275.112356,1281.391319,1290.909892,1302.73455,1311.839132,1318.316311,1319.243207,1320.698692,1319.147028,1317.498248,1310.748412,1306.68271,1303.466842,1306.477036,1314.043134,1322.871392,1333.443968,1342.174712,1347.784092,1346.369231,1340.576167,1338.638657,1336.220958,1334.252907,1332.785509,1342.31483,1353.393,1362.143118,1368.509927,1378.582391,1387.767098,1391.073721,1390.643041,1387.524203,1384.590196,1383.64492,1385.966867,1389.505334,1397.074768,1396.997485,1395.459766,1391.189352,1395.291915,1397.77228,1397.94608,1398.515993,1399.597731,1403.370587,1411.531143,1417.261163,1428.510205,1447.78334,1486.854285,1530.664697,,,1676.59628,1699.104094,1713.662987,1723.150534,1727.632761,1727.875175,1737.003114,1759.209788,1795.077932,1830.53324,1859.890681,1872.407672,1871.317676,1857.488548,1840.150489,1819.937204,1806.838788
3148,48,Westchester County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,119,2022.966656,2031.534093,2032.331347,2029.402412,2037.578284,2050.992304,2055.509119,2052.101191,2052.875139,2056.720659,2057.839587,2059.998467,2068.092471,2081.526182,2087.357056,2094.537723,2102.352918,2103.39443,2106.888167,2103.165228,2110.478387,2106.701042,2100.480908,2109.477253,2112.458847,2134.963296,2139.092171,2168.401105,2181.638232,2188.172568,2176.356968,2173.902574,2182.700354,2191.857074,2179.510667,2184.175036,2181.999629,2194.675323,2189.618619,2201.484155,2221.10338,2227.646129,2246.332306,2245.237922,2248.920072,2242.203271,2245.376736,2252.730817,2257.060905,2268.012065,2271.361239,2271.81402,2280.850199,2297.51214,2312.367538,2309.268066,2308.085024,2304.957349,2302.076964,2304.189631,2303.068241,2303.592043,2298.88444,2317.591164,2335.387,2352.104549,2355.383544,2354.545671,2353.375778,2355.243117,2346.525461,2319.685413,2329.27531,2362.56251,2419.081009,2429.35418,2451.707476,2463.480257,2483.951114,2477.107908,2475.197506,2484.880884,2492.863569,2515.620601,2530.948369,2566.61862,2603.445896,2643.747994,2673.469107,2684.065216,2690.559848,2667.13081,2645.983869,2609.606191,2617.642626
2480,49,Pinellas County,county,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",12,103,1036.429733,1041.46004,1049.80357,1056.330298,1066.14246,1069.908324,1075.924677,1081.081207,1090.510434,1094.981897,1097.219859,1099.481051,1108.176582,1113.059065,1118.019399,1120.788378,1124.432446,1126.310384,1129.043714,1136.597333,1145.454381,1151.896918,1156.006099,1160.19281,1166.405146,1174.187669,1178.600761,1186.200002,1190.089081,1196.875816,1197.215021,1203.589375,1210.34217,1217.375303,1226.266688,1234.473053,1242.217642,1245.644912,1249.692786,1256.159492,1264.472123,1271.527233,1274.492501,1279.969397,1285.729024,1292.667201,1295.264885,1298.341471,1302.301076,1306.066458,1314.476974,1320.204966,1326.491232,1329.5821,1335.268469,1343.857406,1348.77992,1357.786298,1364.473038,1370.09487,1374.869119,1371.435297,1367.249819,1364.998332,1372.090775,1385.951543,1400.502096,1417.59243,1433.422327,1443.942155,1456.658173,1468.902812,1485.30304,1508.351009,1545.167141,,,,1778.938644,1814.489131,1831.285285,1857.053454,1876.743726,1893.832564,1918.092837,1931.709653,1960.25578,1989.374712,2010.464713,2010.517861,2000.563369,1997.590767,2013.7353,2020.640499,2038.829481
1165,50,Marion County,county,IN,IN,"Indianapolis-Carmel-Anderson, IN",18,97,812.5350989,818.4810226,822.0568567,824.3978224,825.9069691,828.6331464,831.196921,833.7665674,835.6387107,835.5233971,836.3346826,834.0312836,837.5865424,843.9392318,849.4932596,853.6649555,857.1632276,858.051446,858.3728959,854.1061038,853.89608,851.9546532,854.8713749,859.6060769,866.5145041,872.881062,878.3791974,884.1483506,886.2379117,886.7289278,885.0332677,887.6687509,890.7038424,894.4413498,896.1246272,897.9832445,900.2845989,906.9659317,914.5920622,921.8911165,924.0231547,927.6594348,928.8439637,932.0333024,932.4956558,933.1161755,934.5571316,938.0839102,946.60841,954.8264836,961.9487204,967.7594333,970.400134,969.6231256,973.0726931,973.7022642,973.2417246,969.1786171,972.3741741,981.487313,991.9292063,998.324412,1008.772825,1019.55668,1032.134042,1040.036777,1041.378418,1043.824219,1040.492669,1046.954922,1051.443364,1060.502806,1064.124954,1070.014581,1084.388618,1104.075314,1127.463911,1146.273654,1162.129656,1173.645542,1180.822514,1182.562108,1182.233954,1190.173244,1204.186537,1224.145178,1241.54134,1261.65813,1283.585717,1300.250188,1304.149355,1300.760701,1299.752555,1307.977175,1311.919479
2804,51,Milwaukee County,county,WI,WI,"Milwaukee-Waukesha, WI",55,79,902.4861678,902.0457536,911.3637999,914.9016109,916.1477514,917.0445151,916.8026239,919.3681746,917.9925846,914.169039,907.7878678,905.4866169,910.3705392,916.1049346,927.261511,933.114502,934.7260874,931.1904265,926.7627048,925.8874751,924.5006147,927.4378847,929.0038853,930.9675298,932.7418839,937.4510081,944.7109955,948.4597388,949.7054432,946.9408005,946.5642903,943.4629478,938.7509976,937.9949942,942.7129888,949.5727072,953.774302,958.9607291,964.4229591,970.096896,971.1167702,972.2762504,969.7444235,968.2954894,965.3580904,966.8663112,967.5115498,973.7018619,978.271869,985.5572532,988.8936107,991.7046758,994.9942416,994.7412576,998.7366922,998.1858215,1000.075287,999.1390412,997.9848017,1000.511416,1003.741688,1010.853766,1013.081497,1016.193494,1019.161236,1026.159867,1024.800031,1028.609792,1024.221048,1029.124918,1027.239335,1034.498841,1037.99436,1047.694106,1053.958022,1064.21513,1070.05139,1082.871843,1093.596069,1103.364705,1104.302157,1103.871458,1107.827583,1112.425639,1117.109214,1120.158871,1129.014662,1142.428603,1157.956449,1172.684514,1178.891364,1177.536728,1180.069223,1180.810904,1183.920629
2694,52,Fairfield County,county,CT,CT,"Bridgeport-Stamford-Norwalk, CT",9,1,1906.722869,1902.634042,1927.615604,1934.883829,1957.070576,1952.002632,1960.620721,1942.253377,1934.827531,1921.082967,1930.315144,1938.125638,1951.205204,1950.761657,1958.278188,1958.90153,1973.13918,1977.578161,1972.154072,1968.824946,1949.37335,1929.836604,1928.761351,1962.996323,1987.426258,1996.643663,2002.208022,2017.153443,2026.749964,2020.479442,2016.115088,2012.0815,2003.424647,1998.849376,1998.399556,2000.643992,2020.563953,2033.379896,2053.340841,2066.477536,2074.742279,2073.7195,2068.807946,2065.368891,2068.629462,2067.187617,2078.294027,2080.858838,2083.425828,2092.684918,2105.86062,2124.167633,2122.520532,2129.514686,2138.104458,2144.922321,2130.799312,2121.859729,2108.427608,2131.20374,2139.304558,2155.430922,2162.226166,2182.473507,2200.450179,2211.291366,2216.235738,2237.073441,2240.092372,2240.543428,2239.026762,2248.529716,2275.914238,2315.038508,2372.411964,2415.743686,2447.116693,2462.908744,2473.68089,2464.624196,2459.733599,2451.040779,2466.849207,2483.353723,2521.029503,2568.83648,2625.929309,2679.248774,2695.950105,2701.293519,2686.40986,2683.108098,2657.328737,2643.793927,2656.345423
1388,53,Shelby County,county,TN,TN,"Memphis, TN-MS-AR",47,157,896.9727511,897.3990001,900.6649221,903.0099759,905.4690001,906.5185635,907.4654769,907.4116604,906.9842299,907.3815542,906.9980925,910.6805294,913.9027244,917.7294339,916.7263902,920.0424902,922.2924237,925.792395,926.1595001,927.346336,926.1031669,927.1306876,926.7903163,927.9657101,929.7864136,935.9117219,941.299909,942.7046685,943.0909746,945.0167069,948.4491403,948.5203431,949.8131231,946.781326,951.8510688,954.3131268,960.1125832,962.7985344,967.3724954,977.0014979,981.6647243,986.5030345,983.687638,984.0026825,985.1050889,988.8199144,992.3849144,995.7336166,1000.975842,1008.788041,1014.512728,1019.464191,1023.79209,1028.089772,1030.771128,1028.192241,1028.229118,1029.50695,1037.062769,1046.544475,1059.274984,1068.373974,1071.926964,1080.988391,1090.656312,1109.353735,1121.015983,1131.969419,1139.684304,1138.192101,1145.558624,1147.374631,1165.944991,1184.289097,1217.018194,1241.718074,1263.13726,1282.337236,1298.386567,1313.67535,1315.947752,1326.278122,1324.927114,1332.511357,1341.439014,1358.712552,1375.754726,1391.442327,1403.984075,1407.331943,1410.328663,1409.610317,1414.813764,1410.72285,1415.764361
489,54,Duval County,county,FL,FL,"Jacksonville, FL",12,31,993.7299192,996.8706843,1002.752825,1009.71478,1015.04873,1019.12873,1018.235386,1019.091202,1016.406637,1019.083198,1020.590165,1027.018924,1032.763116,1037.604371,1038.941032,1042.434616,1043.504892,1049.698646,1050.339501,1047.545144,1045.42114,1044.135996,1051.259207,1054.885933,1063.112568,1070.007074,1079.961849,1088.753703,1096.078647,1099.364248,1088.459789,1087.714944,1089.357625,1103.090687,1108.994346,1110.919972,1117.0941,1124.415561,1136.871535,1147.366367,1153.922785,1157.831438,1159.828625,1159.21649,1162.632005,1165.374952,1167.926374,1168.340932,1171.86291,1180.99199,1189.370393,1196.124184,1200.842863,1206.294625,1208.829283,1207.800788,1206.389895,1205.613062,1209.630096,1213.025102,1219.041787,1219.723715,1219.904122,1220.646126,1226.944033,1240.824202,1251.051635,1261.034532,1261.224961,1266.326007,1273.903564,1286.560767,1303.870171,1327.446734,1357.697159,,,1492.759958,1528.29305,1546.772994,1561.735105,1574.354223,1580.544805,1591.213057,1595.50774,1616.630162,1634.741422,1655.403963,1671.358929,1672.56658,1670.172213,1674.257044,1678.266747,1679.488114,1667.503256
874,55,Bergen County,county,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",34,3,1906.372542,1925.842625,1934.940141,1946.685011,1941.057913,1954.298989,1955.765127,1965.297256,1952.826429,1948.079352,1948.14193,1954.690136,1964.300353,1966.914823,1977.297217,1984.244783,1994.832738,1997.144481,1989.00861,1989.108631,1991.87999,2004.581583,2013.019696,2013.420983,2013.829606,2020.586453,2038.170148,2053.859719,2059.032714,2053.802926,2044.778996,2045.276391,2052.077726,2068.205833,2073.724302,2073.892843,2077.457242,2090.045984,2103.624967,2108.431405,2106.435928,2105.863778,2100.022289,2104.56986,2110.902033,2132.400926,2141.278673,2145.462193,2142.335848,2149.465502,2162.117648,2171.725769,2168.577491,2173.917207,2172.326683,2184.141209,2178.619482,2182.868358,2181.095178,2178.905158,2182.76626,2173.901105,2172.877042,2164.025747,2182.515043,2199.084414,2212.504813,2212.169622,2213.532191,2220.717218,2225.504914,2223.686491,2224.564947,2246.099353,2277.381288,2304.240835,2311.358324,2323.962445,2340.29613,2367.958367,2384.527851,2401.215013,2403.256252,2427.655912,2456.07984,2483.070527,2517.890684,2546.381961,2590.215374,2580.532804,2593.871703,2586.532911,2615.814421,2593.084409,2603.030769
1682,56,DuPage County,county,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",17,43,1344.290921,1353.924472,1367.878434,1379.460605,1384.806888,1389.633293,1390.246593,1393.36367,1383.429169,1382.433175,1376.430289,1384.142723,1392.463752,1397.858318,1406.726935,1410.693316,1417.904949,1420.133363,1421.57485,1419.733038,1415.451817,1404.140741,1402.805864,1407.607248,1423.200381,1435.911493,1447.602603,1453.538196,1455.670202,1457.085026,1458.804628,1457.041669,1456.126877,1455.452674,1457.233596,1455.858889,1458.832165,1467.044547,1476.058573,1486.085391,1490.41821,1491.518787,1487.396133,1480.840715,1475.027619,1477.236941,1483.147508,1491.496194,1497.320508,1505.986246,1513.591896,1521.66124,1523.396756,1523.948216,1516.684462,1514.250531,1509.710753,1517.285534,1525.437869,1541.020895,1558.314816,1556.157903,1551.079176,1537.91272,1546.299616,1554.590966,1556.706092,1553.616663,1552.336495,1550.316107,1555.797108,1557.493117,1573.219109,1597.372052,1627.898118,1655.871005,1678.870816,1705.676416,1723.015847,1730.026509,1727.821731,1725.892416,1731.778954,1747.867617,1772.550872,1801.98647,1828.897577,1851.591668,1872.114403,1883.676839,1888.394165,1878.749881,1860.630849,1843.282643,1849.105164
157,57,Erie County,county,NY,NY,"Buffalo-Cheektowaga, NY",36,29,843.9404762,859.6507828,878.380532,877.9308139,878.4580105,877.1980943,878.1693504,883.5449956,876.6324424,874.185167,873.0041089,872.2213157,876.9981505,882.1320448,893.8270093,897.1041209,896.3948395,899.3038308,901.6519449,906.2526772,899.7220218,897.1125555,893.9344133,906.7137008,912.8134459,919.8620844,918.40554,924.3312162,929.5519355,933.5720807,927.6041055,924.2225525,924.8443147,932.232316,935.0274922,938.6228762,941.9944405,950.3511727,958.1250754,966.3350192,971.082075,968.3770018,962.056613,958.0093188,961.3603261,963.4107361,968.9468032,969.6228251,981.0816209,985.4673885,991.7214658,992.6643996,994.6288596,994.1936652,991.3598446,992.6535321,991.4763292,991.8679966,993.7524224,1004.564623,1016.879911,1017.973847,1016.82288,1019.81618,1032.268225,1046.406198,1048.245766,1051.264432,1051.269711,1056.484672,1064.40656,1073.37837,1075.98207,1084.125838,1092.299569,1111.790414,1125.001886,1137.658985,1148.784683,1155.085134,1150.829093,1159.909554,1156.223575,1174.644313,1176.157365,1192.390916,1202.347516,1217.570419,1238.019047,1247.499243,1247.494307,1238.333572,1241.497121,1242.986319,1250.916497
2314,58,Gwinnett County,county,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",13,135,1167.20425,1177.294914,1184.839134,1193.907606,1204.274414,1213.251855,1218.363823,1217.992545,1218.781614,1218.785394,1220.86734,1224.811485,1233.773146,1242.225213,1246.421734,1251.897254,1258.376016,1264.934846,1265.68242,1265.789045,1268.691946,1272.317284,1274.359725,1281.300242,1290.715685,1304.983825,1314.205184,1324.967762,1334.278118,1342.049383,1348.072662,1344.227702,1341.008276,1338.632468,1345.681545,1352.499988,1361.063291,1368.248985,1382.017793,1390.661673,1402.260139,1406.806707,1411.281184,1411.28681,1415.186448,1418.171339,1426.948078,1425.437416,1436.010756,1440.655362,1458.34124,1462.264973,1468.282729,1469.649992,1473.458051,1472.556359,1469.946588,1469.596212,1473.236024,1477.272871,1487.762745,1487.952688,1487.380853,1487.397314,1502.994698,1525.121131,1543.239775,1555.114577,1562.298964,1577.046747,1589.554937,1611.407584,1625.499871,1653.971114,1688.659984,1738.138665,1795.957342,1855.559306,1898.684687,1917.343838,1925.561129,1931.286733,1946.585547,1952.114481,1967.175216,1962.996974,1972.27196,1975.737244,1998.196437,2011.123112,2025.277059,2026.309873,2019.488186,2012.175352,2010.214442
3246,59,Prince Georges County,county,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",24,33,1412.699985,1422.556655,1424.934348,1432.586554,1431.349299,1433.004662,1433.830132,1437.202801,1440.921329,1439.486725,1434.88373,1437.045467,1445.765156,1452.973911,1456.284981,1450.880926,1458.561187,1458.368186,1458.22361,1456.699679,1457.675816,1458.659465,1465.340093,1469.435693,1480.38641,1481.005586,1481.745915,1481.404135,1485.579658,1488.248241,1489.098897,1485.570739,1481.0645,1478.589396,1478.055331,1485.967289,1497.497807,1513.665777,1526.748841,1536.910604,1546.802696,1546.744309,1545.740569,1536.77148,1538.555051,1538.394802,1546.678992,1556.559521,1565.340317,1572.397218,1577.085537,1587.403258,1588.415019,1585.290839,1582.235885,1579.856036,1575.521594,1572.174325,1575.354005,1585.015027,1598.77229,1602.181644,1605.526307,1608.75182,1616.584122,1633.977293,1640.817574,1647.90815,1644.369651,1632.604576,1636.298221,1638.226539,1654.471774,1667.148856,1682.511214,1700.547208,1718.064962,1738.495822,1763.9291,1775.950023,1779.782711,1768.115669,1769.733647,1772.447748,1787.420645,1800.244694,1817.962671,1835.283447,1847.203669,1867.802715,1870.325115,1864.074554,1836.695028,1828.332202,1824.831219
2337,60,Hartford County,county,CT,CT,"Hartford-East Hartford-Middletown, CT",9,3,1208.427142,1216.776972,1218.66685,1225.439301,1226.868043,1229.027267,1225.229849,1226.688617,1230.483965,1235.64202,1237.513286,1236.938786,1234.139137,1231.443126,1235.921827,1241.771652,1247.233564,1242.092299,1240.517517,1235.512563,1239.424127,1242.4178,1248.488895,1251.176472,1256.056164,1263.059511,1268.36655,1268.625366,1270.737472,1271.458497,1273.960812,1270.86093,1270.765556,1270.208966,1273.134533,1277.332098,1281.440686,1287.265701,1290.794076,1295.756833,1298.005499,1298.929962,1295.530421,1294.612485,1298.047741,1305.492262,1308.807219,1309.989284,1312.037642,1318.286219,1320.842049,1324.947701,1326.841983,1334.497608,1332.589384,1327.044644,1318.295074,1324.306452,1330.722316,1337.145434,1339.919162,1345.673219,1348.825128,1349.04784,1351.587359,1355.860572,1369.247043,1377.468517,1387.65813,1387.192434,1398.685919,1398.821878,1413.146525,1422.398865,1449.69127,1467.613924,1494.652469,1508.888473,1529.170712,1528.480628,1546.1299,1550.159577,1546.769435,1549.857641,1554.015742,1583.475578,1604.095013,1628.95406,1642.852531,1645.928055,1652.532799,1659.884094,1657.340213,1647.838556,1641.037859
204,61,Kern County,county,CA,CA,"Bakersfield, CA",6,29,1037.823455,1048.635205,1050.536045,1050.524891,1049.539364,1048.218942,1048.292034,1046.818877,1044.738532,1042.760934,1040.281827,1047.625411,1053.467841,1061.896604,1061.615804,1064.195532,1070.604817,1076.561107,1075.464233,1070.624355,1068.321026,1071.36843,1075.414596,1079.902009,1086.180662,1092.256371,1098.804477,1099.810812,1104.922118,1107.623676,1112.269277,1109.219485,1109.296337,1109.506134,1117.740081,1122.304491,1127.950197,1131.801309,1137.301837,1143.592456,1148.430294,1153.101963,1156.107592,1159.327349,1159.480519,1162.355306,1165.153363,1173.633967,1179.549999,1190.503508,1198.077956,1208.560156,1211.979258,1217.60468,1217.949231,1222.443651,1222.319058,1226.099762,1229.752675,1243.246621,1244.355209,1248.906058,1245.028264,1261.278314,1283.159799,1314.546357,1325.44972,1329.718174,1326.829636,1334.245956,1351.306385,1362.166829,1379.401799,1390.715311,1411.06463,1432.553752,1447.731185,1457.98239,1496.002678,1518.116062,1562.920655,1572.430178,1586.905631,1611.388394,1621.574653,1643.762101,1666.891488,1693.234165,1709.432489,1698.863096,1698.116887,1710.119155,1711.515829,1700.986511,1689.224545
1322,62,Pierce County,county,WA,WA,"Seattle-Tacoma-Bellevue, WA",53,53,1071.333744,1074.879599,1085.210958,1096.634827,1103.14257,1108.563291,1109.150169,1115.659138,1121.612414,1124.001236,1129.202523,1129.187851,1138.747902,1148.95696,1168.965002,1181.934449,1194.429401,1195.577817,1199.489033,1201.884426,1205.997296,1206.498201,1208.548314,1218.190637,1236.151102,1255.929272,1269.491942,1285.366317,1293.791578,1308.336255,1311.65683,1312.539101,1307.945572,1309.686633,1315.375022,1325.120253,1333.325816,1348.006268,1360.581102,1368.445396,1376.540382,1383.995902,1393.862556,1396.485513,1398.270914,1398.587888,1397.84692,1402.330607,1411.019653,1426.462913,1437.661341,1448.547822,1453.364299,1463.355724,1465.932315,1472.974335,1471.737735,1483.115826,1488.744078,1498.229731,1500.935354,1501.838463,1501.162361,1503.047307,1515.077831,1532.303964,1548.107741,1557.667538,1565.111563,1573.262544,1582.336983,1597.32073,1619.246735,1649.922415,1680.908957,1710.254489,1736.754231,1760.101278,1783.79645,1795.430057,1803.07814,1800.495862,1799.918725,1813.159845,1827.477854,1852.213112,1869.944307,1899.528694,1914.698976,1916.927723,1904.877844,1896.200583,1891.576504,1886.08755,1879.801193
3227,63,San Francisco County,county,CA,CA,"San Francisco-Oakland-Berkeley, CA",6,75,3213.854008,3240.500521,3274.925452,3293.877313,3332.668512,3362.90229,3368.697985,3389.575819,3377.465562,3382.029259,3387.455515,3386.114389,3387.426981,3365.452583,3360.176922,3363.859062,3382.489482,3382.281017,3357.118436,3316.876854,3283.713917,3261.388742,3257.936387,3265.576932,3285.639777,3301.489787,3337.620275,3361.137591,3385.412539,3383.716072,3389.095043,3399.658773,3382.681243,3358.650475,3351.596224,3366.726286,3393.956939,3401.423537,3419.80302,3434.479637,3459.468975,3482.677799,3494.670458,3488.631994,3480.05164,3471.431763,3468.109462,3475.345944,3488.509632,3506.807912,3516.418663,3543.551749,3570.663882,3585.828781,3572.398508,3553.55966,3538.315621,3529.607986,3532.355577,3548.196461,3542.930402,3521.021247,3479.706092,3434.560955,,,,,2971.87922,2929.929838,2924.28245,2926.283311,2973.715107,3016.257084,3077.870067,3148.890838,3234.875521,3300.697832,3331.610541,3318.19086,3301.339155,3283.437277,3301.814587,3327.287808,3365.913337,3393.962778,3428.005401,3450.9813,3464.83233,3475.069015,3490.579571,3490.616453,3475.068833,3443.47948,3422.164333
1155,64,Macomb County,county,MI,MI,"Detroit-Warren-Dearborn, MI",26,99,893.503055,904.1552248,918.9046299,924.8488062,935.6454702,929.9733917,931.0314571,932.7858647,937.1931541,936.472637,928.80064,925.2499702,935.7623655,940.4478132,944.6341188,945.3513335,948.3558306,952.9640557,956.722908,961.7326367,963.7213536,959.6923246,958.7756649,957.7096439,961.7834086,964.787015,971.8662632,978.3644535,984.5599724,989.1184802,989.6046154,984.0164439,985.3813441,985.321369,990.855464,994.017417,998.7716531,1005.98284,1016.198582,1025.467802,1024.683692,1022.240383,1022.276459,1029.926401,1032.97635,1032.152095,1031.018893,1028.830916,1029.945008,1039.329271,1047.573393,1059.704702,1061.122254,1062.914085,1062.113085,1062.248478,1057.016886,1055.402415,1051.163656,1053.204039,1061.960804,1075.812734,1091.599294,1098.740722,1108.104366,1122.669665,1129.944131,1138.759971,1146.223,1158.525341,1162.444033,1167.721309,1172.106551,1184.214156,1197.162371,1213.175784,1231.547696,1249.192503,1267.546972,1283.051354,1285.959337,1296.972328,1296.815612,1310.79752,1309.178161,1320.854834,1330.680753,1355.790574,1363.501901,1376.834833,1380.615665,1391.147955,1380.598711,1381.066897,1379.892738
2815,65,New Haven County,county,CT,CT,"New Haven-Milford, CT",9,9,1209.446618,1226.900516,1240.38814,1241.128022,1240.278966,1237.555579,1237.531957,1234.83076,1238.897902,1228.048053,1233.628835,1237.536536,1255.580811,1263.901776,1266.680154,1273.335824,1270.387615,1268.110612,1265.683231,1261.626684,1258.840671,1256.144007,1261.261612,1264.991504,1275.495624,1285.03217,1294.633002,1297.869241,1299.408007,1303.188972,1298.422313,1294.273248,1294.403124,1297.348362,1302.097053,1304.182419,1312.67741,1321.513085,1327.160794,1330.725444,1333.850198,1332.021051,1336.910317,1332.870957,1335.034858,1333.607674,1343.254415,1348.913061,1357.921256,1362.282505,1372.532438,1372.679427,1373.152949,1369.731725,1367.241336,1373.2171,1378.590933,1387.125784,1383.156859,1389.856642,1397.902433,1410.376429,1413.592964,1418.068668,1417.966783,1420.785363,1431.082383,1448.349481,1460.205796,1459.230409,1454.097715,1453.650037,1464.13732,1479.714498,1514.584968,1547.236834,1593.74542,1608.017208,1622.616367,1613.774055,1627.756647,1636.41162,1633.07166,1635.910441,1651.212066,1699.389075,1721.684068,1738.842345,1749.780356,1758.983125,1774.131774,1772.604186,1791.902856,1794.69188,1806.082711
1776,66,Hidalgo County,county,TX,TX,"McAllen-Edinburg-Mission, TX",48,215,887.8941967,887.5891063,898.2758519,895.7061551,896.761165,903.5998789,905.4549668,901.6312249,898.7299133,900.6324939,906.9011758,910.9375737,896.9154626,898.8368039,892.4821847,903.6856947,906.7923637,915.9526497,915.2805797,925.0282965,918.4552837,913.7663232,898.4098272,905.2670297,907.8911119,908.7249123,903.7083557,906.7613121,914.1264525,919.1119601,923.4479275,924.2658632,924.5084717,921.5084688,912.3652212,910.1557673,913.8622007,923.8912902,927.0368514,926.1501434,922.006925,924.1614082,926.1433389,933.5773637,935.22415,936.3440175,933.8770101,933.739229,935.7356625,935.3805576,939.1893056,944.1019268,946.9789815,947.6347032,944.8965856,946.0644061,945.9402704,949.6515455,951.7136491,954.547187,956.6683111,960.7368886,961.4071403,961.2791753,963.8537523,965.2275392,962.5687671,969.6352678,978.5563134,986.3240391,988.8755728,993.8285259,1003.7866,1014.52163,1025.923198,1034.990466,1045.296071,1050.078707,1064.825561,1077.567045,1089.888418,1093.999182,1088.354078,1101.29891,1091.338045,1106.110841,1116.692287,1144.892063,1150.278805,1130.697697,1133.603468,1146.706527,1170.321681,1168.417325,1167.739249
2061,67,Ventura County,county,CA,CA,"Oxnard-Thousand Oaks-Ventura, CA",6,111,1926.670932,1942.606921,1963.316129,1966.455588,1977.075483,1983.9362,1998.725529,1997.375539,1995.615835,1992.537197,1997.586074,2001.192803,2019.182899,2028.673261,2042.020075,2041.680145,2058.263582,2070.363715,2079.124273,2087.876056,2091.722602,2092.384171,2090.79832,2100.972168,2124.849532,2140.004626,2155.835874,2153.802545,2162.08372,2167.200478,2182.436747,2182.395717,2176.185242,2180.212263,2190.626658,2215.442248,2220.850899,2224.504386,2226.292068,2237.050578,2253.371703,2264.231049,2268.359915,2275.48827,2274.423019,2276.70637,2280.400352,2291.478318,2304.931362,2298.043946,2300.871698,2310.055493,2333.182787,2338.496497,2338.611307,2335.68997,2343.537123,2342.936154,2351.975142,2357.953947,2361.725531,2341.906981,2333.239035,2332.59449,2358.496464,2374.478936,2394.433397,2410.846912,2428.095048,2454.916242,2474.732267,2486.646372,2507.030098,2550.230962,2588.069794,2631.201536,2651.42285,2687.731554,2724.615728,2759.650839,2784.514611,2801.451972,2818.21761,2844.673851,2859.683772,2884.483162,2914.933765,2916.448197,2918.804617,2917.654472,2934.905119,2942.585455,2941.384711,2935.879625,2934.496339
