RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022
394899,499,"Nacogdoches, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115482,115537,115840,115897,115829,115340,115015,114632,114325,113948,113687,113512,113354,113236,113337,113559,113668,113636,113559,113272,112818,112342,112126,111895,111610,111332,111289,111289,111355,111318,111424,111522,111461,111379,111352,111528,111721,111842,112075,112288,112691,113039,113475,113753,114064,114458,114890,115368,115757,116240,116798,117418,118081,118611,119158,119661,120201,120860,121537,122224,122895,123571,124264,124848,125581,126203,126893,127521,128324,128992,129624,130254,131120,131960,132583,133102,133718,134427,135152,135828,136537,136843,137062,137278,137825,138346,138859,139389,139996,140624,141177,141633,142079,142662,143508,144051,144540,144827,145458,146129,146802,147431,147914,148355,148921,149706,150525,151204,151812,152329,152778,153260,153669,154004,154156,154605,155158,155781,156324,156829,157352,157911,158647,159426,159966,160434,160857,161366,162000,162487,163023,163263,163105,162807,162591,162771,163084,163404,163561,163703,163916,164739,165490,,170531,173641,175300,176834,178292,179369,180344,181344,182427,183436,187183,190967,195306,196698,198233,199261,202277,205457,208394,209590,210570,210430,210645
395040,500,"Roswell, NM",msa,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84831,84764,84551,84220,83879,83636,83423,83109,82901,82902,82831,82761,82490,82491,82401,82300,82158,82015,81892,81762,81610,81462,81210,80941,80585,80219,79753,79378,79105,79059,79105,79222,79287,79300,79291,79333,79618,79837,80047,80007,80003,80136,80315,,82494,83850,84444,84893,85056,85020,85084,84748,84678,84550,85119,85498,85866,86092,86332,86574,86617,86685,86686,86640,86672,86702,86838,86699,86708,86800,87090,87336,87567,87789,88104,88382,88782,89116,89482,89711,89956,90144,90388,90592,90868,91224,91706,92294,92882,93446,93888,94210,94569,94999,95589,96136,96741,97417,98025,98569,99030,99532,100014,100383,100749,101072,101417,101821,102330,102872,103393,103716,103947,104140,104444,104724,105030,105289,105729,106295,107014,107809,108576,108922,109193,109336,109955,110439,110887,111187,111525,111935,112277,112609,112894,113508,113912,114363,114586,115070,115506,116745,118258,119794,121687,123608,125876,127553,129055,130443,131329,132447,133339,134029,134419,137054,139685,142658,143588,144924,145838,147317,148488,149750,150132,150464,151112,151826
394496,500,"Coos Bay, OR",msa,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198518,197926,197274,195906,194595,193448,192462,191369,190080,188547,187218,186044,185144,183925,182324,180440,178568,176745,175011,173291,171829,170329,169147,168081,167682,167253,166764,165862,165005,164301,163467,162601,161546,160749,159918,159071,158283,157293,156133,154713,153780,153147,152813,152447,152336,152189,152122,152058,152159,152017,152021,151789,151781,151904,152363,153070,153723,154409,155226,156297,157496,158582,159685,160870,162191,163337,164462,165472,166482,167512,168718,170066,171242,172246,173093,174148,175261,176318,177184,177914,178627,179342,180054,180767,181707,182857,184301,185660,187101,188220,189254,190043,190930,191844,192882,194082,195283,196543,197724,198978,200148,201188,202245,203266,204321,205280,205833,206527,207195,208303,209346,210457,211467,212201,212840,213428,214031,214757,215572,216801,,,,,212274,213926,215576,216912,218806,220010,221061,221330,222815,223918,225759,226749,228511,229967,232129,233846,235167,235166,235828,236582,237678,238116,239179,240958,243396,245148,246085,247448,250080,254201,257564,261259,264750,269008,273291,277761,282234,287611,295304,304269,312572,319179,324517,331045,336934,342740,347057,352269,356856,361696,365029,368078,369517,371341,374249,375869
395016,502,"Red Bluff, CA",msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159081,159292,159503,159874,160298,160800,164089,167548,171130,172285,173780,175732,178036,180466,183003,185499,187881,190184,192556,194979,197337,199615,201887,204093,205967,207560,208981,210468,211795,212650,213228,212832,212501,212037,212518,213046,213847,214789,215687,216677,217606,218658,217578,216357,215175,216000,216905,217893,218694,219347,219941,220678,221594,222458,223694,225116,226464,227546,228506,229832,230678,231479,232292,233662,235111,236533,235543,234614,233707,235147,236525,237782,238763,239715,237347,234641,237584,,249774,248920,246964,248189,249824,251565,252357,253204,254775,257620,260208,261980,262231,262656,263948,266060,268258,270161,263172,255187,246216,246123,247115,247563,249190,249663,252044,253632,256333,257649,258453,259494,262873,267405,278228,288030,299194,305673,312046,316305,318928,321712,325498,329780,327011,323228,318199,320245,324047,328826,330370,328058,323422,320151
394472,503,"Clearlake, CA",msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202404,200736,200428,198832,197415,199919,203088,207561,207799,205905,202873,200029,200790,200932,199929,196184,194451,191684,188580,183987,180080,175946,172212,169050,167059,164860,163093,161717,160740,159366,158156,156937,156122,155793,156033,156493,156448,155969,155668,155445,155265,154356,153412,152386,151747,151436,151073,150654,149795,148899,147899,146880,145905,144726,143666,142640,142001,142471,143265,144237,144047,143806,143689,143911,144131,144151,144302,144573,145395,147385,149810,152225,153576,155075,156901,159020,160990,162677,164255,166483,168918,171403,173374,175032,176241,177140,178257,179598,180616,180963,181055,180736,180628,180659,181388,182063,182433,182857,183518,184633,185338,185599,185086,184509,184312,184850,185740,186637,187342,188053,188964,190065,,198506,201828,202478,203170,205803,208335,210825,213063,215164,217381,219466,221735,224269,225733,227605,228906,230748,232141,234117,237509,240995,244286,246527,248164,248335,247401,247124,248299,249248,250548,251176,253120,253163,252568,251228,250634,,240589,238439,,243967,243998,243440,243840,244293,245895,248004,249708,250879,252180,253568,259557,265361,271772,274278,277083,282227,287466,292945,296694,302542,309110,316561,322101,326925,331047,334426,337718,340126,343463,346099,348716,351516,353595,354948,350950,348309,343737,340400
394360,504,"Baraboo, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164887,164839,164258,163566,162679,162070,161264,160362,159525,158843,158338,157893,157615,157247,156963,156669,156598,156513,156333,156073,155800,155431,154908,154206,153524,152909,152392,151879,151519,151271,151156,150956,150662,150383,150173,150096,149986,149970,149961,149998,149936,149803,149643,149526,149411,149342,149303,149328,149250,149182,149118,149151,149107,149062,148928,148785,148677,148621,148655,148848,149110,149524,149900,150345,150731,151079,151389,151597,151754,151946,152300,152769,153325,153826,154422,154845,155267,155564,155946,156309,156737,157226,157726,158295,158780,159362,160012,160798,161515,162144,162731,163388,163913,164463,165094,165906,166628,167371,168187,169114,169984,170750,171545,172262,172981,,,,,187149,188178,189035,188633,187969,187580,187418,187717,187606,188044,188998,189941,191387,192607,194141,195780,198302,201107,204013,205897,207389,208318,209944,211296,210630,209987,208905,210021,209660,209785,209951,210937,212464,214103,216266,219162,221359,223246,224212,225282,226515,227590,231779,236350,240365,242180,243471,246105,247583,251088,254993,260321,264000,267631,271365,276182,279190,281535,282430
395024,505,"Rio Grande City, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70676,70251,69995,69549,69237,69280,69101,69110,68690,68834,68786,68928,68667,68550,68496,68370,68244,67982,67898,67582,67422,67264,67332,67093,66888,66634,66588,66517,66498,65724,65047,64298,64417,64507,64670,64639,64627,64605,64830,65014,65159,65002,64876,64745,65078,65436,65931,66162,66524,66877,67413,67791,68215,68560,68907,69304,69430,69573,69690,69842,69986,69911,70200,70628,71156,71676,72050,72466,72609,72725,73042,73377,73843,74123,74318,74416,74453,74881,75245,75707,75974,76073,76326,76392,76607,76683,76836,76971,76931,77401,77890,78521,78471,78528,78469,78515,78473,78347,78393,78453,78736,78691,78845,78981,79219,79486,79514,79536,79381,79297,79265,79238,78825,78706,78437,78666,78658,78764,78743,78952,79082,79276,79128,79091,79160,79596,79703,79728,79634,79627,79587,79434,79490,79614,79740,79692,79809,80189,80681,80998,,84352,,87566,88488,89291,90094,90902,91834,92544,93176,95520,98085,101034,102040,102897,103271,105217,106938,108738,109090,109743,109475,108756
394540,506,"Dublin, GA",msa,GA,71558,71732,71821,72154,72482,72860,73161,73428,73676,73932,74357,74832,75398,75790,76067,76305,76584,76970,77308,77563,77826,78041,78211,78336,78369,78565,78752,79040,79247,79561,79903,80205,80448,80559,80634,80725,80899,81074,81242,81475,81648,81794,81850,82135,82360,82619,82824,83106,83387,83640,83918,84183,84559,84904,85298,85608,85865,86127,86375,86706,87015,87391,87804,88318,88855,89366,89775,90086,90400,90777,91107,91454,91782,92314,92830,93311,93530,93837,94009,94374,94591,95010,95247,95500,95705,96085,96401,96659,96714,96816,96730,96779,96654,96683,96617,96672,96707,96809,96831,96761,96390,96093,95689,95302,94744,93905,93310,92778,92726,92539,92115,91436,90649,89908,89231,88440,87765,87085,86767,86442,85532,84527,83628,83509,83379,83349,83172,82963,82504,82087,81403,80760,80096,79787,79580,79038,78424,77762,77418,77002,76588,76229,76202,76121,76089,75916,75848,75888,75831,75795,75760,75813,76015,76178,76442,76662,77015,77394,77819,78264,78671,79161,79578,80021,80430,80828,81137,81486,81905,82407,82907,83432,83945,84401,84736,85094,85489,85914,86281,86686,87046,87411,87730,88263,88871,89475,89980,90377,90884,91281,91699,91954,92256,92591,93147,93699,94349,94794,95314,95791,96235,96641,97029,97458,97937,98330,98808,99298,99863,100285,100703,101207,101907,102713,103437,104078,104804,105590,106328,106942,107640,108335,108908,109307,109655,110013,110381,110949,111523,112240,112881,113320,113759,114207,114901,115447,115944,116336,116068,115703,115309,115762,116261,116811,117180,117519,117853,117945,118042,118135,119073,120065,122210,123840,125713,126809,128121,129565,130965,131939,132637,133168,133862,136898,139830,144047,145804,147793,148512,150823,152962,155309,155724,156440,156267,156422
394787,507,"Lewiston, ID",msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169817,169095,168583,167163,165830,164215,162719,161289,160237,159345,158604,157888,157408,157057,156808,156453,156070,155324,154358,153260,152227,151116,149876,148654,147623,146757,146289,145999,146040,145895,146170,147034,148119,148823,148818,148907,149137,149542,149995,150657,151290,151796,152295,152648,152877,153460,154278,155531,156579,157671,158663,159624,160616,161569,162410,163105,163868,164647,165578,166387,167303,168346,169617,170836,171922,172646,173385,173920,174741,175585,176632,177657,178795,180125,181696,183193,184624,185913,187170,188144,189189,190422,191923,193277,194684,196241,197786,199388,200850,202315,203636,204800,206341,208158,210154,211946,213661,215528,217270,218905,220479,222236,224136,225817,227507,229420,231633,233884,236072,238349,240348,241956,243164,244523,246076,247268,248745,249971,251776,253413,255129,256666,257890,258882,259748,260620,261550,262342,263144,263882,264872,265785,266533,266405,266486,266641,267564,268344,269238,269997,272802,275520,,,,,318848,323020,327005,331790,335426,338613,340076,348286,355948,364210,365924,367832,369312,373985,378467,382708,384510,387020,383788,379774
394629,509,"Georgetown, SC",msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174715,173920,173379,173387,173030,172486,171209,170179,170115,170387,172741,174067,175533,177912,181709,185450,187526,187723,187877,188097,189106,190570,189264,188646,187916,188243,187386,185881,186734,189213,190081,189387,185552,183916,186625,192224,197755,199463,200658,201271,201322,201546,202420,202923,204128,204693,206107,206611,207393,208469,209217,210313,211362,212112,212342,211699,211762,211800,212300,213609,215647,217956,219741,220449,221222,221863,222854,223261,224151,225228,225957,226249,226331,226923,227368,228439,229613,230755,231783,232224,232457,232573,232884,233563,234149,235532,237129,238133,238464,238371,238656,239235,240144,240734,240850,241240,241912,242528,243130,243933,246385,248465,250868,252614,254806,257024,259792,263443,267014,271170,275886,282743,289559,296921,303568,309778,315441,320007,325841,332080,341114,351715,360740,367995,371330,373642,376132,380950
394825,512,"Marinette, WI",msa,WI,80670,81124,81416,81664,82011,82623,83586,83897,83876,83036,82866,82478,82899,83059,83121,83064,82947,83387,84449,85091,85760,85893,86417,86794,87428,88494,89441,90011,90604,91281,92174,92863,93490,93715,93535,93360,92997,92732,92519,92629,92649,92495,92661,93222,93981,94772,95108,95600,95688,96186,96049,96071,96341,96917,97570,97591,97714,98022,98461,99454,100126,100888,101337,103233,104638,106033,106457,107199,107618,107943,108541,109397,110085,110337,110213,109291,108986,109071,109821,110336,110686,111378,111927,112348,112586,112771,113198,113096,112865,112532,112575,112802,112919,112980,112959,112958,112936,112788,112356,111753,111284,110840,110571,110181,109858,109591,109273,108960,108862,109031,109081,108612,107994,107049,105668,104038,102770,102298,102085,102066,101617,101088,100831,99254,97857,96324,96568,96656,96620,94543,92671,90699,91371,91740,92225,91950,91922,92014,92335,92243,92527,92479,92987,92977,92998,92941,92907,93047,92935,93024,92947,93018,92440,92000,91619,91525,91634,91536,91677,91698,91929,92077,91839,91461,91219,91149,91290,91253,91264,91303,91654,92232,92783,93111,93378,93212,93118,92860,93084,93269,94108,94994,95900,96152,96426,96840,97120,97360,97455,97824,98117,98292,98370,98437,98762,99210,99726,100212,100882,101533,102060,102366,102587,102818,102924,103251,103637,104212,104780,105357,106151,106861,107533,107954,108442,108683,108713,108791,109204,109908,110429,110984,111572,112288,112880,113469,113822,114093,114058,114313,114730,115308,115837,116299,116906,117573,118259,119008,119460,119925,120010,120026,119897,119956,120042,120321,120787,121375,121938,122548,124250,125895,128232,129970,131913,133337,134919,136623,138219,139497,140632,141767,142318,144499,146295,147902,147686,147605,148029,149272,150755,152496,153647,154829,154321,153723
394836,513,"Martinsville, VA",msa,VA,59680,59927,60127,60460,60659,60857,61079,61411,61724,62054,62386,62708,63115,63480,63914,64294,64631,64928,65207,65445,65593,65719,66003,66259,66523,66823,67319,67781,68125,68315,68636,68760,68955,68949,69165,69304,69533,69690,69881,70064,70379,70770,71251,71923,72695,73551,74060,74524,74959,75670,76478,77268,77897,78701,79551,80948,82151,83329,84268,85262,86333,87604,88982,90438,91632,92747,92291,,,,82755,83234,83732,84099,84339,84433,84376,84207,84066,84136,83958,83628,82629,81914,81300,81188,81069,80835,80358,79784,79268,79157,79104,79034,78766,78493,78213,77829,77331,76746,76304,76170,76029,77259,78230,79329,78950,78627,78268,77905,77510,76832,76226,75301,74645,73696,73090,72312,71776,71246,70927,70757,70646,70906,71177,71452,71381,71186,71112,71129,71330,71167,70681,69823,69385,69171,69289,69348,69575,69758,69195,68524,67854,67851,67944,68043,68170,68217,68359,68372,68496,68521,68859,69126,69505,69804,70188,70456,70690,70738,70896,71313,71787,72320,72364,72457,72466,72588,72690,72757,72847,72911,73042,73181,73390,73337,73384,73375,73570,73771,73812,73847,73736,73734,73805,73806,73915,73899,74107,74339,74645,74769,74750,74680,74718,74795,74852,74829,74863,74854,75045,75176,75434,75604,75717,75799,75693,75661,75614,75747,75862,76064,76330,76682,76864,76999,77086,77340,77528,77719,77875,77978,77969,77904,78017,78168,78347,78449,78725,79181,79661,80127,80461,80663,80795,80948,81425,81815,81653,81177,80805,81031,81307,81576,81804,81804,81839,81672,81819,81796,82161,82503,83830,85125,86551,87413,88257,89126,89816,90585,91265,91959,92548,94139,95692,97080,97504,97945,98384,99476,100516,101474,101605,101850,101571,101420
394889,514,"Mount Vernon, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106401,106200,106140,105907,105562,105098,104589,104236,103977,103669,103422,103219,103193,103092,103042,103070,103080,103026,102842,102626,102345,102071,101785,101692,101536,101422,101176,101021,100982,100918,101008,100999,101047,100894,100799,100627,100549,100492,100564,100710,100939,101068,101135,101127,101131,101104,101079,101016,100987,100967,101093,101279,101570,101847,102246,102577,102851,103085,103388,103681,103924,104254,104781,105428,105968,106384,106749,107158,107631,107973,108386,108927,109598,110279,110914,111639,112545,113482,114381,115112,115782,116439,117059,117667,118400,119217,120157,121044,122018,123090,124098,125140,126103,127175,128244,129361,130457,131557,132603,133631,134562,135707,136810,137976,138870,139892,140976,142005,143051,144152,145485,146831,148223,149513,150710,151855,152931,154225,155366,156466,157428,158550,159841,161137,162392,163751,165066,166325,167433,168093,168735,169240,169768,170216,170646,171757,172878,174129,174722,175438,176215,,181231,,188628,192175,194565,196723,198854,200147,201765,203402,205450,206962,210480,214135,217482,218635,219761,220975,223516,226197,229181,231144,233037,233263,232863
395063,515,"Sanford, NC",msa,NC,105661,105941,106080,106426,106736,107265,107855,108417,108833,109167,109791,110517,111382,111783,112111,112306,112598,112860,113131,113516,113842,114206,114352,114443,114507,114663,114853,114980,115178,115339,115652,115838,116063,116255,116561,116859,117041,117212,117398,117638,117777,117798,117800,117988,118344,118767,119162,119556,119895,120223,120673,121123,121529,121746,122039,122386,122946,123586,124247,124916,,,,,131921,131460,131754,132023,132248,132309,132567,132965,133315,133983,134458,134821,135164,135913,136710,136809,136820,136730,137111,137100,137461,137917,138619,139743,140713,141112,140616,140289,140313,140399,140487,139897,139743,139482,139947,140024,139919,139567,139224,138910,138645,138437,138183,137974,137566,137234,136829,136446,135847,135139,134326,133586,132748,131989,131281,130709,130096,129600,129203,129047,128825,128702,127937,127185,126379,126136,125746,125252,124468,123809,123172,122730,122401,122109,122257,122366,122542,122244,121865,121424,120984,120676,120378,120342,120292,120275,120271,120293,120311,120379,120397,120512,120442,120362,120258,120331,120429,120521,120613,120838,121023,121234,121376,121663,121788,121900,121900,122000,122111,122309,122662,123085,123492,123886,124198,124597,124825,125104,125323,125609,125856,126136,126458,126812,127153,127494,127785,128133,128526,129024,129563,130084,130630,131019,131419,131717,132097,132514,132969,133431,133931,134470,135013,135583,136165,136659,137162,137641,138262,138744,139385,140068,140831,141635,142437,143355,144010,144677,144993,145537,146059,146896,147595,148263,148907,149582,150282,150957,151616,152209,152770,153394,154052,,,,152725,153432,154186,154967,155613,156184,156781,156535,156513,156691,158120,159472,162417,165512,168996,171179,176230,181667,186531,190967,188995,187282,182604,187224,196453,204949,211227,214273,219671,226739,232441,238094,240810,242718,244305,246192
394701,516,"Hutchinson, KS",msa,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90177,90012,89912,89703,89756,89812,89609,89261,88985,89003,89080,89003,89112,89401,89732,90029,90044,90128,90151,90275,90354,89934,90038,90412,91191,91421,91299,91034,90826,90706,90568,90661,91171,91943,91943,91696,91641,92069,92160,92093,91983,91943,91720,91487,91460,91794,92423,92962,93019,93018,93138,93446,93929,94391,94570,94386,94317,94709,95229,95739,96226,96698,96959,97275,97643,98118,98526,98917,99367,99663,99886,100066,100093,100213,100113,100144,100220,100383,100715,100945,101298,101707,102007,102303,102479,102588,102735,103080,103625,103906,104110,104287,104718,105149,105460,105728,105914,106201,106533,106901,107400,107877,108340,108593,108688,108682,108757,109012,109298,109627,109958,110352,110577,110818,111217,111406,111554,111607,111208,110813,110425,110822,111310,111699,112643,113664,,117891,119990,121143,122368,123562,124691,125658,125927,126186,126303,128067,129814,131036,131195,131197,131667,133272,135040,136700,137588,138525,138312,137809
394509,517,"Crossville, TN",msa,TN,100237,100783,101171,101817,102131,102510,102878,103337,103710,104085,104627,104946,105845,106398,107140,107237,107305,107248,106576,105961,105657,106201,106521,106494,106372,106614,106854,107109,106992,106836,106519,106561,106697,106773,106948,107241,107448,107665,107729,107944,108366,108816,109655,110466,111598,112454,113050,113466,114098,114752,115281,115583,115695,116014,116337,116691,116809,117250,117894,118616,119170,119840,120680,121872,123051,124264,125308,126429,128027,129310,130624,132276,134214,136656,138291,139881,140504,141500,143080,145136,147314,149159,150197,150432,150195,150778,151559,152743,153688,154498,154740,155304,155786,156626,157093,157095,157489,157575,158350,158259,159838,160951,162417,161384,,,,137959,137453,136583,135870,135208,134963,134088,133549,133772,134978,136545,137434,137783,137811,137456,138060,138505,138526,138297,137905,137969,137662,136824,135777,134861,134359,134020,133455,133078,132232,132033,131195,130327,128394,127410,126676,126893,126477,125645,124878,124884,125828,125682,126081,126012,126670,124633,124086,124105,126257,126677,126321,125278,124471,125434,126081,127009,127172,130205,133127,135289,135063,134902,135150,136023,136742,136772,136452,135943,135043,132916,130177,128073,128996,132097,134906,135546,135458,135614,135889,136438,137430,138662,139309,139627,139327,138908,138453,139084,139177,139598,139332,139729,140013,140530,141265,142075,142173,142645,142627,142898,142952,143459,144358,144586,145170,145855,147012,148164,148516,149049,149260,150213,151133,151990,153077,154243,155148,156123,157310,158336,158944,159537,160696,161838,162600,163471,164392,165486,166690,167947,168682,169075,169508,170311,171305,172028,172571,172898,173414,174575,176210,179112,,187671,190406,191715,194316,198992,204345,209322,214421,220678,227142,233757,239460,246491,254095,261906,266188,269676,271357,274631,276210,278113,279967,281575,283538,285410
394759,518,"Laconia, NH",msa,NH,115149,115546,115956,116896,117995,119144,120368,121627,123150,124448,125614,126344,127213,128229,129643,131174,132603,133898,135073,136120,137266,138386,139860,141332,142835,144262,145427,146760,147937,149812,151365,153542,155565,158064,159910,161710,163322,164893,166233,168040,170460,173351,176129,179751,183361,186904,189279,191343,193054,194739,196560,198658,200805,202375,204080,205702,207865,209622,211143,212927,215011,217303,219155,221074,222837,224687,225959,228436,230382,232397,233799,235542,237264,237922,237687,237935,238448,239580,239928,238831,238773,238352,239336,239197,239712,238959,237530,235811,235871,236314,236083,235102,233995,233499,233541,233586,234158,234170,234310,233289,231593,229350,227842,226791,226153,225468,224858,224346,223866,223375,222589,221122,219091,216883,215062,213733,212761,211983,211376,211126,210874,210972,211077,211040,211098,210837,210908,210352,210174,209803,209616,208974,208190,207708,207304,206832,206175,205688,205389,205167,204803,204491,204070,203814,203500,203286,203218,203278,203285,203346,203443,203664,203722,203814,203893,204025,204061,204282,204685,205095,205434,205594,205971,206254,206538,206800,207169,207726,208260,208964,209777,210546,211166,211585,212149,212829,213339,213717,214048,214679,214509,214048,213985,215062,216431,217587,218368,218640,218613,218422,218205,218008,217883,217517,217456,217870,219289,220835,222072,223025,223550,223971,224863,225460,226257,227088,228445,229969,231744,234013,236173,237930,239692,241831,244305,246174,247384,249349,250192,252188,252992,255432,256901,258762,259772,260640,260964,261649,262271,262445,263913,265404,267454,267873,268565,268732,269602,270733,272530,274202,276116,277846,279519,280900,282095,283296,283873,286421,289228,295435,301043,307315,312826,318530,324513,331156,337255,346140,353865,366903,373769,384440,390737,401021,405857,411312,415863,424562,430398,432675,434658,436822,444391,449733,456947,461665
